Datetime,PJMW_MW
2011-02-02 01:00:00,5660.0
2011-02-02 02:00:00,5530.0
2011-02-02 03:00:00,5472.0
2011-02-02 04:00:00,5454.0
2011-02-02 05:00:00,5578.0
2011-02-02 06:00:00,5932.0
2011-02-02 07:00:00,6397.0
2011-02-02 08:00:00,6644.0
2011-02-02 09:00:00,6534.0
2011-02-02 10:00:00,6491.0
2011-02-02 11:00:00,6463.0
2011-02-02 12:00:00,6476.0
2011-02-02 13:00:00,6435.0
2011-02-02 14:00:00,6370.0
2011-02-02 15:00:00,6346.0
2011-02-02 16:00:00,6383.0
2011-02-02 17:00:00,6582.0
2011-02-02 18:00:00,7015.0
2011-02-02 19:00:00,7328.0
2011-02-02 20:00:00,7341.0
2011-02-02 21:00:00,7296.0
2011-02-02 22:00:00,7087.0
2011-02-02 23:00:00,6737.0
2011-02-02 00:00:00,6017.0
