Datetime,PJMW_MW
2007-01-20 01:00:00,5697.0
2007-01-20 02:00:00,5513.0
2007-01-20 03:00:00,5506.0
2007-01-20 04:00:00,5483.0
2007-01-20 05:00:00,5531.0
2007-01-20 06:00:00,5738.0
2007-01-20 07:00:00,5995.0
2007-01-20 08:00:00,6199.0
2007-01-20 09:00:00,6415.0
2007-01-20 10:00:00,6646.0
2007-01-20 11:00:00,6652.0
2007-01-20 12:00:00,6572.0
2007-01-20 13:00:00,6408.0
2007-01-20 14:00:00,6245.0
2007-01-20 15:00:00,6073.0
2007-01-20 16:00:00,6027.0
2007-01-20 17:00:00,6168.0
2007-01-20 18:00:00,6599.0
2007-01-20 19:00:00,6815.0
2007-01-20 20:00:00,6754.0
2007-01-20 21:00:00,6715.0
2007-01-20 22:00:00,6586.0
2007-01-20 23:00:00,6328.0
2007-01-20 00:00:00,5954.0
