Datetime,PJMW_MW
2013-01-15 01:00:00,5106.0
2013-01-15 02:00:00,4990.0
2013-01-15 03:00:00,4938.0
2013-01-15 04:00:00,5101.0
2013-01-15 05:00:00,5220.0
2013-01-15 06:00:00,5548.0
2013-01-15 07:00:00,6128.0
2013-01-15 08:00:00,6428.0
2013-01-15 09:00:00,6372.0
2013-01-15 10:00:00,6421.0
2013-01-15 11:00:00,6408.0
2013-01-15 12:00:00,6394.0
2013-01-15 13:00:00,6347.0
2013-01-15 14:00:00,6326.0
2013-01-15 15:00:00,6278.0
2013-01-15 16:00:00,6235.0
2013-01-15 17:00:00,6444.0
2013-01-15 18:00:00,6797.0
2013-01-15 19:00:00,6877.0
2013-01-15 20:00:00,6843.0
2013-01-15 21:00:00,6758.0
2013-01-15 22:00:00,6505.0
2013-01-15 23:00:00,6127.0
2013-01-15 00:00:00,5309.0
