Datetime,PJMW_MW
2009-05-06 01:00:00,4091.0
2009-05-06 02:00:00,3956.0
2009-05-06 03:00:00,3897.0
2009-05-06 04:00:00,3878.0
2009-05-06 05:00:00,3960.0
2009-05-06 06:00:00,4288.0
2009-05-06 07:00:00,4779.0
2009-05-06 08:00:00,4972.0
2009-05-06 09:00:00,5041.0
2009-05-06 10:00:00,5045.0
2009-05-06 11:00:00,5082.0
2009-05-06 12:00:00,5077.0
2009-05-06 13:00:00,5069.0
2009-05-06 14:00:00,5073.0
2009-05-06 15:00:00,5028.0
2009-05-06 16:00:00,4980.0
2009-05-06 17:00:00,5044.0
2009-05-06 18:00:00,5092.0
2009-05-06 19:00:00,5141.0
2009-05-06 20:00:00,5184.0
2009-05-06 21:00:00,5212.0
2009-05-06 22:00:00,5016.0
2009-05-06 23:00:00,4640.0
2009-05-06 00:00:00,4390.0
