Datetime,PJMW_MW
2005-01-16 01:00:00,5836.0
2005-01-16 02:00:00,5686.0
2005-01-16 03:00:00,5585.0
2005-01-16 04:00:00,5611.0
2005-01-16 05:00:00,5613.0
2005-01-16 06:00:00,5744.0
2005-01-16 07:00:00,5877.0
2005-01-16 08:00:00,6161.0
2005-01-16 09:00:00,6430.0
2005-01-16 10:00:00,6604.0
2005-01-16 11:00:00,6575.0
2005-01-16 12:00:00,6552.0
2005-01-16 13:00:00,6532.0
2005-01-16 14:00:00,6461.0
2005-01-16 15:00:00,6402.0
2005-01-16 16:00:00,6453.0
2005-01-16 17:00:00,6583.0
2005-01-16 18:00:00,6993.0
2005-01-16 19:00:00,7085.0
2005-01-16 20:00:00,7021.0
2005-01-16 21:00:00,6974.0
2005-01-16 22:00:00,6812.0
2005-01-16 23:00:00,6592.0
2005-01-16 00:00:00,6092.0
