Datetime,PJMW_MW
2018-01-29 01:00:00,5242.0
2018-01-29 02:00:00,5257.0
2018-01-29 03:00:00,5281.0
2018-01-29 04:00:00,5345.0
2018-01-29 05:00:00,5517.0
2018-01-29 06:00:00,5888.0
2018-01-29 07:00:00,6409.0
2018-01-29 08:00:00,6674.0
2018-01-29 09:00:00,6693.0
2018-01-29 10:00:00,6602.0
2018-01-29 11:00:00,6576.0
2018-01-29 12:00:00,6468.0
2018-01-29 13:00:00,6337.0
2018-01-29 14:00:00,6188.0
2018-01-29 15:00:00,6076.0
2018-01-29 16:00:00,6023.0
2018-01-29 17:00:00,6228.0
2018-01-29 18:00:00,6503.0
2018-01-29 19:00:00,6699.0
2018-01-29 20:00:00,6716.0
2018-01-29 21:00:00,6594.0
2018-01-29 22:00:00,6421.0
2018-01-29 23:00:00,6127.0
2018-01-29 00:00:00,5352.0
