Datetime,PJMW_MW
2010-09-08 01:00:00,5021.0
2010-09-08 02:00:00,4716.0
2010-09-08 03:00:00,4591.0
2010-09-08 04:00:00,4494.0
2010-09-08 05:00:00,4523.0
2010-09-08 06:00:00,4749.0
2010-09-08 07:00:00,5206.0
2010-09-08 08:00:00,5374.0
2010-09-08 09:00:00,5582.0
2010-09-08 10:00:00,5799.0
2010-09-08 11:00:00,5993.0
2010-09-08 12:00:00,6109.0
2010-09-08 13:00:00,6264.0
2010-09-08 14:00:00,6347.0
2010-09-08 15:00:00,6466.0
2010-09-08 16:00:00,6517.0
2010-09-08 17:00:00,6557.0
2010-09-08 18:00:00,6472.0
2010-09-08 19:00:00,6284.0
2010-09-08 20:00:00,6067.0
2010-09-08 21:00:00,6121.0
2010-09-08 22:00:00,5745.0
2010-09-08 23:00:00,5188.0
2010-09-08 00:00:00,5436.0
