Datetime,PJMW_MW
2010-09-25 01:00:00,5026.0
2010-09-25 02:00:00,4756.0
2010-09-25 03:00:00,4556.0
2010-09-25 04:00:00,4457.0
2010-09-25 05:00:00,4385.0
2010-09-25 06:00:00,4373.0
2010-09-25 07:00:00,4452.0
2010-09-25 08:00:00,4562.0
2010-09-25 09:00:00,4852.0
2010-09-25 10:00:00,5208.0
2010-09-25 11:00:00,5456.0
2010-09-25 12:00:00,5654.0
2010-09-25 13:00:00,5766.0
2010-09-25 14:00:00,5822.0
2010-09-25 15:00:00,5865.0
2010-09-25 16:00:00,5914.0
2010-09-25 17:00:00,5967.0
2010-09-25 18:00:00,5877.0
2010-09-25 19:00:00,5588.0
2010-09-25 20:00:00,5539.0
2010-09-25 21:00:00,5421.0
2010-09-25 22:00:00,5109.0
2010-09-25 23:00:00,4724.0
2010-09-25 00:00:00,5476.0
