Datetime,PJMW_MW
2006-11-19 01:00:00,4723.0
2006-11-19 02:00:00,4593.0
2006-11-19 03:00:00,4542.0
2006-11-19 04:00:00,4532.0
2006-11-19 05:00:00,4563.0
2006-11-19 06:00:00,4618.0
2006-11-19 07:00:00,4759.0
2006-11-19 08:00:00,5019.0
2006-11-19 09:00:00,5198.0
2006-11-19 10:00:00,5291.0
2006-11-19 11:00:00,5227.0
2006-11-19 12:00:00,5206.0
2006-11-19 13:00:00,5227.0
2006-11-19 14:00:00,5225.0
2006-11-19 15:00:00,5223.0
2006-11-19 16:00:00,5243.0
2006-11-19 17:00:00,5480.0
2006-11-19 18:00:00,5853.0
2006-11-19 19:00:00,5861.0
2006-11-19 20:00:00,5848.0
2006-11-19 21:00:00,5777.0
2006-11-19 22:00:00,5555.0
2006-11-19 23:00:00,5274.0
2006-11-19 00:00:00,4947.0
