Datetime,PJMW_MW
2006-06-06 01:00:00,4380.0
2006-06-06 02:00:00,4189.0
2006-06-06 03:00:00,4070.0
2006-06-06 04:00:00,4001.0
2006-06-06 05:00:00,4058.0
2006-06-06 06:00:00,4328.0
2006-06-06 07:00:00,4724.0
2006-06-06 08:00:00,5040.0
2006-06-06 09:00:00,5187.0
2006-06-06 10:00:00,5384.0
2006-06-06 11:00:00,5509.0
2006-06-06 12:00:00,5633.0
2006-06-06 13:00:00,5750.0
2006-06-06 14:00:00,5806.0
2006-06-06 15:00:00,5860.0
2006-06-06 16:00:00,5924.0
2006-06-06 17:00:00,5991.0
2006-06-06 18:00:00,6019.0
2006-06-06 19:00:00,5925.0
2006-06-06 20:00:00,5809.0
2006-06-06 21:00:00,5788.0
2006-06-06 22:00:00,5810.0
2006-06-06 23:00:00,5345.0
2006-06-06 00:00:00,4731.0
