Datetime,PJMW_MW
2006-12-16 01:00:00,4882.0
2006-12-16 02:00:00,4717.0
2006-12-16 03:00:00,4681.0
2006-12-16 04:00:00,4694.0
2006-12-16 05:00:00,4757.0
2006-12-16 06:00:00,4926.0
2006-12-16 07:00:00,5165.0
2006-12-16 08:00:00,5515.0
2006-12-16 09:00:00,5701.0
2006-12-16 10:00:00,5780.0
2006-12-16 11:00:00,5657.0
2006-12-16 12:00:00,5543.0
2006-12-16 13:00:00,5343.0
2006-12-16 14:00:00,5271.0
2006-12-16 15:00:00,5144.0
2006-12-16 16:00:00,5181.0
2006-12-16 17:00:00,5394.0
2006-12-16 18:00:00,5957.0
2006-12-16 19:00:00,6043.0
2006-12-16 20:00:00,6022.0
2006-12-16 21:00:00,6005.0
2006-12-16 22:00:00,5923.0
2006-12-16 23:00:00,5674.0
2006-12-16 00:00:00,5201.0
