Datetime,PJMW_MW
2007-12-01 01:00:00,5267.0
2007-12-01 02:00:00,5141.0
2007-12-01 03:00:00,5100.0
2007-12-01 04:00:00,5124.0
2007-12-01 05:00:00,5219.0
2007-12-01 06:00:00,5426.0
2007-12-01 07:00:00,5634.0
2007-12-01 08:00:00,5901.0
2007-12-01 09:00:00,6046.0
2007-12-01 10:00:00,6094.0
2007-12-01 11:00:00,5996.0
2007-12-01 12:00:00,5844.0
2007-12-01 13:00:00,5691.0
2007-12-01 14:00:00,5523.0
2007-12-01 15:00:00,5443.0
2007-12-01 16:00:00,5414.0
2007-12-01 17:00:00,5727.0
2007-12-01 18:00:00,6275.0
2007-12-01 19:00:00,6336.0
2007-12-01 20:00:00,6213.0
2007-12-01 21:00:00,6120.0
2007-12-01 22:00:00,5982.0
2007-12-01 23:00:00,5728.0
2007-12-01 00:00:00,5533.0
