Datetime,PJMW_MW
2014-03-18 01:00:00,5901.0
2014-03-18 02:00:00,5766.0
2014-03-18 03:00:00,5757.0
2014-03-18 04:00:00,5797.0
2014-03-18 05:00:00,5890.0
2014-03-18 06:00:00,6275.0
2014-03-18 07:00:00,6830.0
2014-03-18 08:00:00,7083.0
2014-03-18 09:00:00,6984.0
2014-03-18 10:00:00,6821.0
2014-03-18 11:00:00,6722.0
2014-03-18 12:00:00,6566.0
2014-03-18 13:00:00,6315.0
2014-03-18 14:00:00,6164.0
2014-03-18 15:00:00,6009.0
2014-03-18 16:00:00,5937.0
2014-03-18 17:00:00,5903.0
2014-03-18 18:00:00,5903.0
2014-03-18 19:00:00,6006.0
2014-03-18 20:00:00,6347.0
2014-03-18 21:00:00,6535.0
2014-03-18 22:00:00,6321.0
2014-03-18 23:00:00,5992.0
2014-03-18 00:00:00,6141.0
