Datetime,PJMW_MW
2017-07-02 01:00:00,4991.0
2017-07-02 02:00:00,4627.0
2017-07-02 03:00:00,4465.0
2017-07-02 04:00:00,4252.0
2017-07-02 05:00:00,4187.0
2017-07-02 06:00:00,4198.0
2017-07-02 07:00:00,4172.0
2017-07-02 08:00:00,4481.0
2017-07-02 09:00:00,5001.0
2017-07-02 10:00:00,5503.0
2017-07-02 11:00:00,5851.0
2017-07-02 12:00:00,6130.0
2017-07-02 13:00:00,6413.0
2017-07-02 14:00:00,6520.0
2017-07-02 15:00:00,6619.0
2017-07-02 16:00:00,6711.0
2017-07-02 17:00:00,6834.0
2017-07-02 18:00:00,6939.0
2017-07-02 19:00:00,6904.0
2017-07-02 20:00:00,6721.0
2017-07-02 21:00:00,6404.0
2017-07-02 22:00:00,6234.0
2017-07-02 23:00:00,5830.0
2017-07-02 00:00:00,5279.0
