Datetime,PJMW_MW
2017-08-30 01:00:00,4447.0
2017-08-30 02:00:00,4291.0
2017-08-30 03:00:00,4195.0
2017-08-30 04:00:00,4121.0
2017-08-30 05:00:00,4230.0
2017-08-30 06:00:00,4405.0
2017-08-30 07:00:00,4841.0
2017-08-30 08:00:00,5008.0
2017-08-30 09:00:00,5128.0
2017-08-30 10:00:00,5222.0
2017-08-30 11:00:00,5396.0
2017-08-30 12:00:00,5534.0
2017-08-30 13:00:00,5702.0
2017-08-30 14:00:00,5856.0
2017-08-30 15:00:00,5915.0
2017-08-30 16:00:00,6107.0
2017-08-30 17:00:00,6202.0
2017-08-30 18:00:00,6276.0
2017-08-30 19:00:00,6175.0
2017-08-30 20:00:00,6113.0
2017-08-30 21:00:00,6199.0
2017-08-30 22:00:00,5798.0
2017-08-30 23:00:00,5328.0
2017-08-30 00:00:00,4700.0
