Datetime,PJMW_MW
2014-11-12 01:00:00,4509.0
2014-11-12 02:00:00,4372.0
2014-11-12 03:00:00,4370.0
2014-11-12 04:00:00,4356.0
2014-11-12 05:00:00,4506.0
2014-11-12 06:00:00,4834.0
2014-11-12 07:00:00,5410.0
2014-11-12 08:00:00,5531.0
2014-11-12 09:00:00,5548.0
2014-11-12 10:00:00,5576.0
2014-11-12 11:00:00,5564.0
2014-11-12 12:00:00,5554.0
2014-11-12 13:00:00,5541.0
2014-11-12 14:00:00,5562.0
2014-11-12 15:00:00,5483.0
2014-11-12 16:00:00,5520.0
2014-11-12 17:00:00,5650.0
2014-11-12 18:00:00,6107.0
2014-11-12 19:00:00,6205.0
2014-11-12 20:00:00,6203.0
2014-11-12 21:00:00,6127.0
2014-11-12 22:00:00,5855.0
2014-11-12 23:00:00,5506.0
2014-11-12 00:00:00,4666.0
