Datetime,PJMW_MW
2018-02-15 01:00:00,4971.0
2018-02-15 02:00:00,4791.0
2018-02-15 03:00:00,4740.0
2018-02-15 04:00:00,4743.0
2018-02-15 05:00:00,4826.0
2018-02-15 06:00:00,5151.0
2018-02-15 07:00:00,5568.0
2018-02-15 08:00:00,5779.0
2018-02-15 09:00:00,5701.0
2018-02-15 10:00:00,5600.0
2018-02-15 11:00:00,5501.0
2018-02-15 12:00:00,5511.0
2018-02-15 13:00:00,5384.0
2018-02-15 14:00:00,5386.0
2018-02-15 15:00:00,5293.0
2018-02-15 16:00:00,5291.0
2018-02-15 17:00:00,5331.0
2018-02-15 18:00:00,5510.0
2018-02-15 19:00:00,5699.0
2018-02-15 20:00:00,5599.0
2018-02-15 21:00:00,5490.0
2018-02-15 22:00:00,5269.0
2018-02-15 23:00:00,5004.0
2018-02-15 00:00:00,5086.0
