Datetime,PJMW_MW
2010-12-01 01:00:00,4461.0
2010-12-01 02:00:00,4338.0
2010-12-01 03:00:00,4263.0
2010-12-01 04:00:00,4289.0
2010-12-01 05:00:00,4415.0
2010-12-01 06:00:00,4767.0
2010-12-01 07:00:00,5375.0
2010-12-01 08:00:00,5719.0
2010-12-01 09:00:00,5783.0
2010-12-01 10:00:00,5862.0
2010-12-01 11:00:00,6024.0
2010-12-01 12:00:00,6020.0
2010-12-01 13:00:00,6038.0
2010-12-01 14:00:00,6067.0
2010-12-01 15:00:00,6108.0
2010-12-01 16:00:00,6175.0
2010-12-01 17:00:00,6344.0
2010-12-01 18:00:00,6831.0
2010-12-01 19:00:00,6935.0
2010-12-01 20:00:00,6980.0
2010-12-01 21:00:00,6927.0
2010-12-01 22:00:00,6655.0
2010-12-01 23:00:00,6252.0
2010-12-01 00:00:00,4738.0
