Datetime,PJMW_MW
2008-11-08 01:00:00,3950.0
2008-11-08 02:00:00,3805.0
2008-11-08 03:00:00,3765.0
2008-11-08 04:00:00,3742.0
2008-11-08 05:00:00,3765.0
2008-11-08 06:00:00,3896.0
2008-11-08 07:00:00,4082.0
2008-11-08 08:00:00,4293.0
2008-11-08 09:00:00,4615.0
2008-11-08 10:00:00,4847.0
2008-11-08 11:00:00,4871.0
2008-11-08 12:00:00,4914.0
2008-11-08 13:00:00,4910.0
2008-11-08 14:00:00,4834.0
2008-11-08 15:00:00,4742.0
2008-11-08 16:00:00,4774.0
2008-11-08 17:00:00,4976.0
2008-11-08 18:00:00,5201.0
2008-11-08 19:00:00,5211.0
2008-11-08 20:00:00,5147.0
2008-11-08 21:00:00,4997.0
2008-11-08 22:00:00,4835.0
2008-11-08 23:00:00,4601.0
2008-11-08 00:00:00,4262.0
