Datetime,PJMW_MW
2013-09-04 01:00:00,4470.0
2013-09-04 02:00:00,4268.0
2013-09-04 03:00:00,4115.0
2013-09-04 04:00:00,4072.0
2013-09-04 05:00:00,4147.0
2013-09-04 06:00:00,4403.0
2013-09-04 07:00:00,4807.0
2013-09-04 08:00:00,5034.0
2013-09-04 09:00:00,5147.0
2013-09-04 10:00:00,5271.0
2013-09-04 11:00:00,5495.0
2013-09-04 12:00:00,5597.0
2013-09-04 13:00:00,5777.0
2013-09-04 14:00:00,5973.0
2013-09-04 15:00:00,6072.0
2013-09-04 16:00:00,6222.0
2013-09-04 17:00:00,6432.0
2013-09-04 18:00:00,6430.0
2013-09-04 19:00:00,6266.0
2013-09-04 20:00:00,6130.0
2013-09-04 21:00:00,6144.0
2013-09-04 22:00:00,5757.0
2013-09-04 23:00:00,5306.0
2013-09-04 00:00:00,4945.0
