Datetime,PJMW_MW
2008-09-06 01:00:00,4959.0
2008-09-06 02:00:00,4684.0
2008-09-06 03:00:00,4525.0
2008-09-06 04:00:00,4384.0
2008-09-06 05:00:00,4374.0
2008-09-06 06:00:00,4467.0
2008-09-06 07:00:00,4593.0
2008-09-06 08:00:00,4756.0
2008-09-06 09:00:00,5055.0
2008-09-06 10:00:00,5409.0
2008-09-06 11:00:00,5658.0
2008-09-06 12:00:00,5793.0
2008-09-06 13:00:00,5849.0
2008-09-06 14:00:00,5803.0
2008-09-06 15:00:00,5759.0
2008-09-06 16:00:00,5623.0
2008-09-06 17:00:00,5599.0
2008-09-06 18:00:00,5562.0
2008-09-06 19:00:00,5480.0
2008-09-06 20:00:00,5427.0
2008-09-06 21:00:00,5565.0
2008-09-06 22:00:00,5319.0
2008-09-06 23:00:00,4975.0
2008-09-06 00:00:00,5420.0
