Datetime,PJMW_MW
2018-03-10 01:00:00,6060.0
2018-03-10 02:00:00,5992.0
2018-03-10 03:00:00,5938.0
2018-03-10 04:00:00,6005.0
2018-03-10 05:00:00,6120.0
2018-03-10 06:00:00,6264.0
2018-03-10 07:00:00,6512.0
2018-03-10 08:00:00,6607.0
2018-03-10 09:00:00,6485.0
2018-03-10 10:00:00,6262.0
2018-03-10 11:00:00,6101.0
2018-03-10 12:00:00,5948.0
2018-03-10 13:00:00,5684.0
2018-03-10 14:00:00,5508.0
2018-03-10 15:00:00,5354.0
2018-03-10 16:00:00,5301.0
2018-03-10 17:00:00,5338.0
2018-03-10 18:00:00,5444.0
2018-03-10 19:00:00,5808.0
2018-03-10 20:00:00,6020.0
2018-03-10 21:00:00,6066.0
2018-03-10 22:00:00,5968.0
2018-03-10 23:00:00,5816.0
2018-03-10 00:00:00,6187.0
