Datetime,PJMW_MW
2002-11-04 01:00:00,4834.0
2002-11-04 02:00:00,4743.0
2002-11-04 03:00:00,4672.0
2002-11-04 04:00:00,4748.0
2002-11-04 05:00:00,4866.0
2002-11-04 06:00:00,5148.0
2002-11-04 07:00:00,5743.0
2002-11-04 08:00:00,6060.0
2002-11-04 09:00:00,6097.0
2002-11-04 10:00:00,6117.0
2002-11-04 11:00:00,6124.0
2002-11-04 12:00:00,6087.0
2002-11-04 13:00:00,6026.0
2002-11-04 14:00:00,5979.0
2002-11-04 15:00:00,5968.0
2002-11-04 16:00:00,5921.0
2002-11-04 17:00:00,6060.0
2002-11-04 18:00:00,6339.0
2002-11-04 19:00:00,6434.0
2002-11-04 20:00:00,6375.0
2002-11-04 21:00:00,6203.0
2002-11-04 22:00:00,5932.0
2002-11-04 23:00:00,5625.0
2002-11-04 00:00:00,4961.0
