Datetime,PJMW_MW
2002-12-01 01:00:00,5199.0
2002-12-01 02:00:00,5095.0
2002-12-01 03:00:00,5066.0
2002-12-01 04:00:00,5075.0
2002-12-01 05:00:00,5075.0
2002-12-01 06:00:00,5220.0
2002-12-01 07:00:00,5428.0
2002-12-01 08:00:00,5647.0
2002-12-01 09:00:00,5918.0
2002-12-01 10:00:00,6015.0
2002-12-01 11:00:00,6088.0
2002-12-01 12:00:00,6049.0
2002-12-01 13:00:00,5960.0
2002-12-01 14:00:00,5849.0
2002-12-01 15:00:00,5769.0
2002-12-01 16:00:00,5714.0
2002-12-01 17:00:00,5984.0
2002-12-01 18:00:00,6506.0
2002-12-01 19:00:00,6657.0
2002-12-01 20:00:00,6657.0
2002-12-01 21:00:00,6569.0
2002-12-01 22:00:00,6332.0
2002-12-01 23:00:00,5991.0
2002-12-01 00:00:00,5402.0
