Datetime,PJMW_MW
2012-02-07 01:00:00,5412.0
2012-02-07 02:00:00,5320.0
2012-02-07 03:00:00,5292.0
2012-02-07 04:00:00,5334.0
2012-02-07 05:00:00,5483.0
2012-02-07 06:00:00,5838.0
2012-02-07 07:00:00,6501.0
2012-02-07 08:00:00,6658.0
2012-02-07 09:00:00,6526.0
2012-02-07 10:00:00,6328.0
2012-02-07 11:00:00,6191.0
2012-02-07 12:00:00,6040.0
2012-02-07 13:00:00,5865.0
2012-02-07 14:00:00,5779.0
2012-02-07 15:00:00,5626.0
2012-02-07 16:00:00,5550.0
2012-02-07 17:00:00,5696.0
2012-02-07 18:00:00,6027.0
2012-02-07 19:00:00,6453.0
2012-02-07 20:00:00,6562.0
2012-02-07 21:00:00,6463.0
2012-02-07 22:00:00,6319.0
2012-02-07 23:00:00,5989.0
2012-02-07 00:00:00,5560.0
