Datetime,PJMW_MW
2010-07-16 01:00:00,5546.0
2010-07-16 02:00:00,5206.0
2010-07-16 03:00:00,5015.0
2010-07-16 04:00:00,4836.0
2010-07-16 05:00:00,4750.0
2010-07-16 06:00:00,4972.0
2010-07-16 07:00:00,5206.0
2010-07-16 08:00:00,5586.0
2010-07-16 09:00:00,5978.0
2010-07-16 10:00:00,6432.0
2010-07-16 11:00:00,6888.0
2010-07-16 12:00:00,7198.0
2010-07-16 13:00:00,7191.0
2010-07-16 14:00:00,7573.0
2010-07-16 15:00:00,7674.0
2010-07-16 16:00:00,7769.0
2010-07-16 17:00:00,7665.0
2010-07-16 18:00:00,7546.0
2010-07-16 19:00:00,7287.0
2010-07-16 20:00:00,7084.0
2010-07-16 21:00:00,6881.0
2010-07-16 22:00:00,6747.0
2010-07-16 23:00:00,6286.0
2010-07-16 00:00:00,6053.0
