Datetime,PJMW_MW
2013-04-12 01:00:00,4240.0
2013-04-12 02:00:00,3940.0
2013-04-12 03:00:00,3905.0
2013-04-12 04:00:00,3928.0
2013-04-12 05:00:00,3996.0
2013-04-12 06:00:00,4273.0
2013-04-12 07:00:00,4736.0
2013-04-12 08:00:00,4963.0
2013-04-12 09:00:00,5103.0
2013-04-12 10:00:00,4967.0
2013-04-12 11:00:00,5181.0
2013-04-12 12:00:00,5242.0
2013-04-12 13:00:00,5155.0
2013-04-12 14:00:00,5118.0
2013-04-12 15:00:00,5109.0
2013-04-12 16:00:00,5020.0
2013-04-12 17:00:00,5034.0
2013-04-12 18:00:00,4943.0
2013-04-12 19:00:00,4935.0
2013-04-12 20:00:00,5006.0
2013-04-12 21:00:00,5091.0
2013-04-12 22:00:00,5000.0
2013-04-12 23:00:00,4626.0
2013-04-12 00:00:00,4613.0
