Datetime,PJMW_MW
2004-03-17 01:00:00,5682.0
2004-03-17 02:00:00,5600.0
2004-03-17 03:00:00,5553.0
2004-03-17 04:00:00,5561.0
2004-03-17 05:00:00,5672.0
2004-03-17 06:00:00,5985.0
2004-03-17 07:00:00,6563.0
2004-03-17 08:00:00,6829.0
2004-03-17 09:00:00,6784.0
2004-03-17 10:00:00,6752.0
2004-03-17 11:00:00,6712.0
2004-03-17 12:00:00,6585.0
2004-03-17 13:00:00,6509.0
2004-03-17 14:00:00,6517.0
2004-03-17 15:00:00,6462.0
2004-03-17 16:00:00,6505.0
2004-03-17 17:00:00,6588.0
2004-03-17 18:00:00,6664.0
2004-03-17 19:00:00,6974.0
2004-03-17 20:00:00,7091.0
2004-03-17 21:00:00,6969.0
2004-03-17 22:00:00,6695.0
2004-03-17 23:00:00,6362.0
2004-03-17 00:00:00,5884.0
