Datetime,PJMW_MW
2010-06-30 01:00:00,4655.0
2010-06-30 02:00:00,4386.0
2010-06-30 03:00:00,4236.0
2010-06-30 04:00:00,4157.0
2010-06-30 05:00:00,4147.0
2010-06-30 06:00:00,4330.0
2010-06-30 07:00:00,4600.0
2010-06-30 08:00:00,4818.0
2010-06-30 09:00:00,5099.0
2010-06-30 10:00:00,5298.0
2010-06-30 11:00:00,5497.0
2010-06-30 12:00:00,5603.0
2010-06-30 13:00:00,5741.0
2010-06-30 14:00:00,5847.0
2010-06-30 15:00:00,5917.0
2010-06-30 16:00:00,5978.0
2010-06-30 17:00:00,6057.0
2010-06-30 18:00:00,6115.0
2010-06-30 19:00:00,6052.0
2010-06-30 20:00:00,5841.0
2010-06-30 21:00:00,5686.0
2010-06-30 22:00:00,5663.0
2010-06-30 23:00:00,5241.0
2010-06-30 00:00:00,5104.0
