Datetime,PJMW_MW
2011-10-01 01:00:00,3900.0
2011-10-01 02:00:00,3768.0
2011-10-01 03:00:00,3647.0
2011-10-01 04:00:00,3601.0
2011-10-01 05:00:00,3583.0
2011-10-01 06:00:00,3692.0
2011-10-01 07:00:00,3881.0
2011-10-01 08:00:00,4087.0
2011-10-01 09:00:00,4327.0
2011-10-01 10:00:00,4557.0
2011-10-01 11:00:00,4711.0
2011-10-01 12:00:00,4734.0
2011-10-01 13:00:00,4733.0
2011-10-01 14:00:00,4701.0
2011-10-01 15:00:00,4631.0
2011-10-01 16:00:00,4629.0
2011-10-01 17:00:00,4660.0
2011-10-01 18:00:00,4717.0
2011-10-01 19:00:00,4807.0
2011-10-01 20:00:00,4997.0
2011-10-01 21:00:00,4913.0
2011-10-01 22:00:00,4702.0
2011-10-01 23:00:00,4392.0
2011-10-01 00:00:00,4166.0
