Datetime,PJMW_MW
2009-09-01 01:00:00,3995.0
2009-09-01 02:00:00,3813.0
2009-09-01 03:00:00,3761.0
2009-09-01 04:00:00,3701.0
2009-09-01 05:00:00,3780.0
2009-09-01 06:00:00,4017.0
2009-09-01 07:00:00,4473.0
2009-09-01 08:00:00,4586.0
2009-09-01 09:00:00,4766.0
2009-09-01 10:00:00,4869.0
2009-09-01 11:00:00,5018.0
2009-09-01 12:00:00,5063.0
2009-09-01 13:00:00,5136.0
2009-09-01 14:00:00,5192.0
2009-09-01 15:00:00,5259.0
2009-09-01 16:00:00,5309.0
2009-09-01 17:00:00,5352.0
2009-09-01 18:00:00,5429.0
2009-09-01 19:00:00,5408.0
2009-09-01 20:00:00,5351.0
2009-09-01 21:00:00,5487.0
2009-09-01 22:00:00,5200.0
2009-09-01 23:00:00,4723.0
2009-09-01 00:00:00,4281.0
