Datetime,PJMW_MW
2014-10-24 01:00:00,4503.0
2014-10-24 02:00:00,4426.0
2014-10-24 03:00:00,4379.0
2014-10-24 04:00:00,4443.0
2014-10-24 05:00:00,4529.0
2014-10-24 06:00:00,4837.0
2014-10-24 07:00:00,5366.0
2014-10-24 08:00:00,5585.0
2014-10-24 09:00:00,5561.0
2014-10-24 10:00:00,5523.0
2014-10-24 11:00:00,5423.0
2014-10-24 12:00:00,5371.0
2014-10-24 13:00:00,5271.0
2014-10-24 14:00:00,5197.0
2014-10-24 15:00:00,5132.0
2014-10-24 16:00:00,5031.0
2014-10-24 17:00:00,4995.0
2014-10-24 18:00:00,4992.0
2014-10-24 19:00:00,5134.0
2014-10-24 20:00:00,5264.0
2014-10-24 21:00:00,5202.0
2014-10-24 22:00:00,5030.0
2014-10-24 23:00:00,4818.0
2014-10-24 00:00:00,4701.0
