Datetime,PJMW_MW
2012-02-22 01:00:00,5024.0
2012-02-22 02:00:00,4922.0
2012-02-22 03:00:00,4853.0
2012-02-22 04:00:00,4888.0
2012-02-22 05:00:00,5024.0
2012-02-22 06:00:00,5380.0
2012-02-22 07:00:00,5986.0
2012-02-22 08:00:00,6186.0
2012-02-22 09:00:00,5996.0
2012-02-22 10:00:00,5801.0
2012-02-22 11:00:00,5639.0
2012-02-22 12:00:00,5545.0
2012-02-22 13:00:00,5399.0
2012-02-22 14:00:00,5381.0
2012-02-22 15:00:00,5339.0
2012-02-22 16:00:00,5301.0
2012-02-22 17:00:00,5376.0
2012-02-22 18:00:00,5601.0
2012-02-22 19:00:00,5942.0
2012-02-22 20:00:00,5943.0
2012-02-22 21:00:00,5851.0
2012-02-22 22:00:00,5625.0
2012-02-22 23:00:00,5234.0
2012-02-22 00:00:00,5309.0
