Datetime,PJMW_MW
2005-09-29 01:00:00,4882.0
2005-09-29 02:00:00,4766.0
2005-09-29 03:00:00,4671.0
2005-09-29 04:00:00,4601.0
2005-09-29 05:00:00,4692.0
2005-09-29 06:00:00,4948.0
2005-09-29 07:00:00,5466.0
2005-09-29 08:00:00,5722.0
2005-09-29 09:00:00,5750.0
2005-09-29 10:00:00,5878.0
2005-09-29 11:00:00,5891.0
2005-09-29 12:00:00,5951.0
2005-09-29 13:00:00,5930.0
2005-09-29 14:00:00,5907.0
2005-09-29 15:00:00,5880.0
2005-09-29 16:00:00,5816.0
2005-09-29 17:00:00,5831.0
2005-09-29 18:00:00,5769.0
2005-09-29 19:00:00,5718.0
2005-09-29 20:00:00,5978.0
2005-09-29 21:00:00,5983.0
2005-09-29 22:00:00,5712.0
2005-09-29 23:00:00,5317.0
2005-09-29 00:00:00,5206.0
