Datetime,PJMW_MW
2015-10-27 01:00:00,4566.0
2015-10-27 02:00:00,4487.0
2015-10-27 03:00:00,4452.0
2015-10-27 04:00:00,4554.0
2015-10-27 05:00:00,4709.0
2015-10-27 06:00:00,5078.0
2015-10-27 07:00:00,5583.0
2015-10-27 08:00:00,5866.0
2015-10-27 09:00:00,5773.0
2015-10-27 10:00:00,5677.0
2015-10-27 11:00:00,5668.0
2015-10-27 12:00:00,5556.0
2015-10-27 13:00:00,5489.0
2015-10-27 14:00:00,5388.0
2015-10-27 15:00:00,5354.0
2015-10-27 16:00:00,5326.0
2015-10-27 17:00:00,5337.0
2015-10-27 18:00:00,5382.0
2015-10-27 19:00:00,5627.0
2015-10-27 20:00:00,5786.0
2015-10-27 21:00:00,5623.0
2015-10-27 22:00:00,5366.0
2015-10-27 23:00:00,5058.0
2015-10-27 00:00:00,4725.0
