Datetime,PJMW_MW
2010-11-27 01:00:00,4887.0
2010-11-27 02:00:00,4795.0
2010-11-27 03:00:00,4762.0
2010-11-27 04:00:00,4753.0
2010-11-27 05:00:00,4820.0
2010-11-27 06:00:00,4921.0
2010-11-27 07:00:00,5061.0
2010-11-27 08:00:00,5272.0
2010-11-27 09:00:00,5509.0
2010-11-27 10:00:00,5682.0
2010-11-27 11:00:00,5753.0
2010-11-27 12:00:00,5737.0
2010-11-27 13:00:00,5673.0
2010-11-27 14:00:00,5577.0
2010-11-27 15:00:00,5523.0
2010-11-27 16:00:00,5536.0
2010-11-27 17:00:00,5704.0
2010-11-27 18:00:00,6047.0
2010-11-27 19:00:00,6068.0
2010-11-27 20:00:00,5995.0
2010-11-27 21:00:00,5910.0
2010-11-27 22:00:00,5725.0
2010-11-27 23:00:00,5486.0
2010-11-27 00:00:00,5073.0
