Datetime,PJMW_MW
2009-07-07 01:00:00,4395.0
2009-07-07 02:00:00,4157.0
2009-07-07 03:00:00,4002.0
2009-07-07 04:00:00,3893.0
2009-07-07 05:00:00,3948.0
2009-07-07 06:00:00,4098.0
2009-07-07 07:00:00,4373.0
2009-07-07 08:00:00,4689.0
2009-07-07 09:00:00,5024.0
2009-07-07 10:00:00,5339.0
2009-07-07 11:00:00,5603.0
2009-07-07 12:00:00,5842.0
2009-07-07 13:00:00,5952.0
2009-07-07 14:00:00,6122.0
2009-07-07 15:00:00,6180.0
2009-07-07 16:00:00,6184.0
2009-07-07 17:00:00,6269.0
2009-07-07 18:00:00,6326.0
2009-07-07 19:00:00,6244.0
2009-07-07 20:00:00,6070.0
2009-07-07 21:00:00,5822.0
2009-07-07 22:00:00,5791.0
2009-07-07 23:00:00,5365.0
2009-07-07 00:00:00,4852.0
