Datetime,PJMW_MW
2008-11-26 01:00:00,5398.0
2008-11-26 02:00:00,5296.0
2008-11-26 03:00:00,5212.0
2008-11-26 04:00:00,5220.0
2008-11-26 05:00:00,5322.0
2008-11-26 06:00:00,5636.0
2008-11-26 07:00:00,6000.0
2008-11-26 08:00:00,6322.0
2008-11-26 09:00:00,6409.0
2008-11-26 10:00:00,6481.0
2008-11-26 11:00:00,6502.0
2008-11-26 12:00:00,6511.0
2008-11-26 13:00:00,6366.0
2008-11-26 14:00:00,6290.0
2008-11-26 15:00:00,6222.0
2008-11-26 16:00:00,6212.0
2008-11-26 17:00:00,6304.0
2008-11-26 18:00:00,6636.0
2008-11-26 19:00:00,6674.0
2008-11-26 20:00:00,6585.0
2008-11-26 21:00:00,6509.0
2008-11-26 22:00:00,6263.0
2008-11-26 23:00:00,5908.0
2008-11-26 00:00:00,5649.0
