Datetime,PJMW_MW
2010-05-24 01:00:00,4142.0
2010-05-24 02:00:00,3956.0
2010-05-24 03:00:00,3891.0
2010-05-24 04:00:00,3841.0
2010-05-24 05:00:00,3891.0
2010-05-24 06:00:00,4230.0
2010-05-24 07:00:00,4638.0
2010-05-24 08:00:00,4953.0
2010-05-24 09:00:00,5148.0
2010-05-24 10:00:00,5316.0
2010-05-24 11:00:00,5483.0
2010-05-24 12:00:00,5593.0
2010-05-24 13:00:00,5658.0
2010-05-24 14:00:00,5722.0
2010-05-24 15:00:00,5785.0
2010-05-24 16:00:00,5736.0
2010-05-24 17:00:00,5817.0
2010-05-24 18:00:00,5865.0
2010-05-24 19:00:00,5808.0
2010-05-24 20:00:00,5736.0
2010-05-24 21:00:00,5756.0
2010-05-24 22:00:00,5776.0
2010-05-24 23:00:00,5324.0
2010-05-24 00:00:00,4480.0
