Datetime,PJMW_MW
2006-09-12 01:00:00,4447.0
2006-09-12 02:00:00,4301.0
2006-09-12 03:00:00,4127.0
2006-09-12 04:00:00,4108.0
2006-09-12 05:00:00,4188.0
2006-09-12 06:00:00,4441.0
2006-09-12 07:00:00,4983.0
2006-09-12 08:00:00,5184.0
2006-09-12 09:00:00,5274.0
2006-09-12 10:00:00,5381.0
2006-09-12 11:00:00,5474.0
2006-09-12 12:00:00,5466.0
2006-09-12 13:00:00,5538.0
2006-09-12 14:00:00,5556.0
2006-09-12 15:00:00,5488.0
2006-09-12 16:00:00,5433.0
2006-09-12 17:00:00,5496.0
2006-09-12 18:00:00,5459.0
2006-09-12 19:00:00,5494.0
2006-09-12 20:00:00,5694.0
2006-09-12 21:00:00,5770.0
2006-09-12 22:00:00,5467.0
2006-09-12 23:00:00,5065.0
2006-09-12 00:00:00,4736.0
