Datetime,PJMW_MW
2017-02-19 01:00:00,4270.0
2017-02-19 02:00:00,4099.0
2017-02-19 03:00:00,4082.0
2017-02-19 04:00:00,3992.0
2017-02-19 05:00:00,4089.0
2017-02-19 06:00:00,4184.0
2017-02-19 07:00:00,4329.0
2017-02-19 08:00:00,4517.0
2017-02-19 09:00:00,4751.0
2017-02-19 10:00:00,4834.0
2017-02-19 11:00:00,4819.0
2017-02-19 12:00:00,4773.0
2017-02-19 13:00:00,4727.0
2017-02-19 14:00:00,4634.0
2017-02-19 15:00:00,4579.0
2017-02-19 16:00:00,4531.0
2017-02-19 17:00:00,4594.0
2017-02-19 18:00:00,4756.0
2017-02-19 19:00:00,5143.0
2017-02-19 20:00:00,5233.0
2017-02-19 21:00:00,5135.0
2017-02-19 22:00:00,4940.0
2017-02-19 23:00:00,4659.0
2017-02-19 00:00:00,4439.0
