Datetime,PJMW_MW
2009-12-02 01:00:00,5023.0
2009-12-02 02:00:00,4911.0
2009-12-02 03:00:00,4920.0
2009-12-02 04:00:00,4919.0
2009-12-02 05:00:00,5081.0
2009-12-02 06:00:00,5416.0
2009-12-02 07:00:00,6020.0
2009-12-02 08:00:00,6232.0
2009-12-02 09:00:00,6191.0
2009-12-02 10:00:00,6131.0
2009-12-02 11:00:00,6073.0
2009-12-02 12:00:00,6050.0
2009-12-02 13:00:00,6002.0
2009-12-02 14:00:00,6027.0
2009-12-02 15:00:00,5933.0
2009-12-02 16:00:00,5996.0
2009-12-02 17:00:00,6222.0
2009-12-02 18:00:00,6501.0
2009-12-02 19:00:00,6480.0
2009-12-02 20:00:00,6372.0
2009-12-02 21:00:00,6160.0
2009-12-02 22:00:00,5890.0
2009-12-02 23:00:00,5392.0
2009-12-02 00:00:00,5327.0
