Datetime,PJMW_MW
2015-03-19 01:00:00,5609.0
2015-03-19 02:00:00,5530.0
2015-03-19 03:00:00,5524.0
2015-03-19 04:00:00,5565.0
2015-03-19 05:00:00,5724.0
2015-03-19 06:00:00,6131.0
2015-03-19 07:00:00,6692.0
2015-03-19 08:00:00,6964.0
2015-03-19 09:00:00,6824.0
2015-03-19 10:00:00,6670.0
2015-03-19 11:00:00,6522.0
2015-03-19 12:00:00,6393.0
2015-03-19 13:00:00,6127.0
2015-03-19 14:00:00,5994.0
2015-03-19 15:00:00,5796.0
2015-03-19 16:00:00,5683.0
2015-03-19 17:00:00,5604.0
2015-03-19 18:00:00,5667.0
2015-03-19 19:00:00,5871.0
2015-03-19 20:00:00,6139.0
2015-03-19 21:00:00,6396.0
2015-03-19 22:00:00,6212.0
2015-03-19 23:00:00,5889.0
2015-03-19 00:00:00,5752.0
