Datetime,PJMW_MW
2004-02-16 01:00:00,6210.0
2004-02-16 02:00:00,6180.0
2004-02-16 03:00:00,6255.0
2004-02-16 04:00:00,6257.0
2004-02-16 05:00:00,6494.0
2004-02-16 06:00:00,6825.0
2004-02-16 07:00:00,7401.0
2004-02-16 08:00:00,7677.0
2004-02-16 09:00:00,7646.0
2004-02-16 10:00:00,7606.0
2004-02-16 11:00:00,7433.0
2004-02-16 12:00:00,7255.0
2004-02-16 13:00:00,7024.0
2004-02-16 14:00:00,6820.0
2004-02-16 15:00:00,6640.0
2004-02-16 16:00:00,6595.0
2004-02-16 17:00:00,6588.0
2004-02-16 18:00:00,6840.0
2004-02-16 19:00:00,7321.0
2004-02-16 20:00:00,7465.0
2004-02-16 21:00:00,7429.0
2004-02-16 22:00:00,7183.0
2004-02-16 23:00:00,6856.0
2004-02-16 00:00:00,6304.0
