Datetime,PJMW_MW
2017-03-12 01:00:00,5976.0
2017-03-12 02:00:00,5913.0
2017-03-12 04:00:00,5904.0
2017-03-12 05:00:00,5959.0
2017-03-12 06:00:00,6022.0
2017-03-12 07:00:00,6152.0
2017-03-12 08:00:00,6313.0
2017-03-12 09:00:00,6461.0
2017-03-12 10:00:00,6441.0
2017-03-12 11:00:00,6256.0
2017-03-12 12:00:00,6141.0
2017-03-12 13:00:00,6049.0
2017-03-12 14:00:00,5897.0
2017-03-12 15:00:00,5773.0
2017-03-12 16:00:00,5679.0
2017-03-12 17:00:00,5636.0
2017-03-12 18:00:00,5718.0
2017-03-12 19:00:00,5902.0
2017-03-12 20:00:00,6320.0
2017-03-12 21:00:00,6561.0
2017-03-12 22:00:00,6508.0
2017-03-12 23:00:00,6271.0
2017-03-12 00:00:00,6126.0
