Datetime,PJMW_MW
2012-09-17 01:00:00,3910.0
2012-09-17 02:00:00,3809.0
2012-09-17 03:00:00,3688.0
2012-09-17 04:00:00,3692.0
2012-09-17 05:00:00,3766.0
2012-09-17 06:00:00,4061.0
2012-09-17 07:00:00,4578.0
2012-09-17 08:00:00,4957.0
2012-09-17 09:00:00,4940.0
2012-09-17 10:00:00,5009.0
2012-09-17 11:00:00,5113.0
2012-09-17 12:00:00,5194.0
2012-09-17 13:00:00,5292.0
2012-09-17 14:00:00,5452.0
2012-09-17 15:00:00,5474.0
2012-09-17 16:00:00,5536.0
2012-09-17 17:00:00,5511.0
2012-09-17 18:00:00,5491.0
2012-09-17 19:00:00,5484.0
2012-09-17 20:00:00,5663.0
2012-09-17 21:00:00,5691.0
2012-09-17 22:00:00,5418.0
2012-09-17 23:00:00,5023.0
2012-09-17 00:00:00,4131.0
