Datetime,PJMW_MW
2004-07-13 01:00:00,5603.0
2004-07-13 02:00:00,5338.0
2004-07-13 03:00:00,5230.0
2004-07-13 04:00:00,5087.0
2004-07-13 05:00:00,5090.0
2004-07-13 06:00:00,5259.0
2004-07-13 07:00:00,5567.0
2004-07-13 08:00:00,5915.0
2004-07-13 09:00:00,6161.0
2004-07-13 10:00:00,6446.0
2004-07-13 11:00:00,6742.0
2004-07-13 12:00:00,6921.0
2004-07-13 13:00:00,7134.0
2004-07-13 14:00:00,7342.0
2004-07-13 15:00:00,7540.0
2004-07-13 16:00:00,7661.0
2004-07-13 17:00:00,7765.0
2004-07-13 18:00:00,7772.0
2004-07-13 19:00:00,7686.0
2004-07-13 20:00:00,7434.0
2004-07-13 21:00:00,7306.0
2004-07-13 22:00:00,7275.0
2004-07-13 23:00:00,6814.0
2004-07-13 00:00:00,6035.0
