Datetime,PJMW_MW
2015-05-25 01:00:00,3908.0
2015-05-25 02:00:00,3715.0
2015-05-25 03:00:00,3596.0
2015-05-25 04:00:00,3526.0
2015-05-25 05:00:00,3526.0
2015-05-25 06:00:00,3570.0
2015-05-25 07:00:00,3581.0
2015-05-25 08:00:00,3821.0
2015-05-25 09:00:00,4191.0
2015-05-25 10:00:00,4550.0
2015-05-25 11:00:00,4863.0
2015-05-25 12:00:00,5140.0
2015-05-25 13:00:00,5349.0
2015-05-25 14:00:00,5540.0
2015-05-25 15:00:00,5697.0
2015-05-25 16:00:00,5827.0
2015-05-25 17:00:00,5956.0
2015-05-25 18:00:00,6075.0
2015-05-25 19:00:00,6036.0
2015-05-25 20:00:00,5909.0
2015-05-25 21:00:00,5878.0
2015-05-25 22:00:00,5766.0
2015-05-25 23:00:00,5296.0
2015-05-25 00:00:00,4232.0
