Datetime,PJMW_MW
2012-02-04 01:00:00,5298.0
2012-02-04 02:00:00,5175.0
2012-02-04 03:00:00,5192.0
2012-02-04 04:00:00,5184.0
2012-02-04 05:00:00,5222.0
2012-02-04 06:00:00,5332.0
2012-02-04 07:00:00,5517.0
2012-02-04 08:00:00,5724.0
2012-02-04 09:00:00,5933.0
2012-02-04 10:00:00,6056.0
2012-02-04 11:00:00,6115.0
2012-02-04 12:00:00,6032.0
2012-02-04 13:00:00,5974.0
2012-02-04 14:00:00,5912.0
2012-02-04 15:00:00,5818.0
2012-02-04 16:00:00,5886.0
2012-02-04 17:00:00,5957.0
2012-02-04 18:00:00,6215.0
2012-02-04 19:00:00,6279.0
2012-02-04 20:00:00,6262.0
2012-02-04 21:00:00,6104.0
2012-02-04 22:00:00,5894.0
2012-02-04 23:00:00,5603.0
2012-02-04 00:00:00,5538.0
