Datetime,PJMW_MW
2014-12-14 01:00:00,5442.0
2014-12-14 02:00:00,5322.0
2014-12-14 03:00:00,5214.0
2014-12-14 04:00:00,5170.0
2014-12-14 05:00:00,5121.0
2014-12-14 06:00:00,5220.0
2014-12-14 07:00:00,5361.0
2014-12-14 08:00:00,5513.0
2014-12-14 09:00:00,5748.0
2014-12-14 10:00:00,5926.0
2014-12-14 11:00:00,5891.0
2014-12-14 12:00:00,5797.0
2014-12-14 13:00:00,5824.0
2014-12-14 14:00:00,5762.0
2014-12-14 15:00:00,5722.0
2014-12-14 16:00:00,5769.0
2014-12-14 17:00:00,5959.0
2014-12-14 18:00:00,6368.0
2014-12-14 19:00:00,6416.0
2014-12-14 20:00:00,6383.0
2014-12-14 21:00:00,6315.0
2014-12-14 22:00:00,6044.0
2014-12-14 23:00:00,5688.0
2014-12-14 00:00:00,5735.0
