Datetime,PJMW_MW
2006-11-27 01:00:00,4336.0
2006-11-27 02:00:00,4285.0
2006-11-27 03:00:00,4309.0
2006-11-27 04:00:00,4389.0
2006-11-27 05:00:00,4557.0
2006-11-27 06:00:00,4844.0
2006-11-27 07:00:00,5400.0
2006-11-27 08:00:00,5572.0
2006-11-27 09:00:00,5570.0
2006-11-27 10:00:00,5518.0
2006-11-27 11:00:00,5416.0
2006-11-27 12:00:00,5322.0
2006-11-27 13:00:00,5221.0
2006-11-27 14:00:00,5144.0
2006-11-27 15:00:00,5048.0
2006-11-27 16:00:00,5036.0
2006-11-27 17:00:00,5267.0
2006-11-27 18:00:00,5872.0
2006-11-27 19:00:00,6040.0
2006-11-27 20:00:00,6011.0
2006-11-27 21:00:00,5902.0
2006-11-27 22:00:00,5703.0
2006-11-27 23:00:00,5311.0
2006-11-27 00:00:00,4511.0
