Datetime,PJMW_MW
2002-09-28 01:00:00,4419.0
2002-09-28 02:00:00,4224.0
2002-09-28 03:00:00,4109.0
2002-09-28 04:00:00,4026.0
2002-09-28 05:00:00,4022.0
2002-09-28 06:00:00,4087.0
2002-09-28 07:00:00,4233.0
2002-09-28 08:00:00,4434.0
2002-09-28 09:00:00,4729.0
2002-09-28 10:00:00,4986.0
2002-09-28 11:00:00,5105.0
2002-09-28 12:00:00,5126.0
2002-09-28 13:00:00,5025.0
2002-09-28 14:00:00,5002.0
2002-09-28 15:00:00,5002.0
2002-09-28 16:00:00,4953.0
2002-09-28 17:00:00,4950.0
2002-09-28 18:00:00,4940.0
2002-09-28 19:00:00,4907.0
2002-09-28 20:00:00,5074.0
2002-09-28 21:00:00,5099.0
2002-09-28 22:00:00,4894.0
2002-09-28 23:00:00,4594.0
2002-09-28 00:00:00,4742.0
