Datetime,PJMW_MW
2014-06-12 01:00:00,4650.0
2014-06-12 02:00:00,4474.0
2014-06-12 03:00:00,4330.0
2014-06-12 04:00:00,4312.0
2014-06-12 05:00:00,4330.0
2014-06-12 06:00:00,4539.0
2014-06-12 07:00:00,4888.0
2014-06-12 08:00:00,5212.0
2014-06-12 09:00:00,5406.0
2014-06-12 10:00:00,5607.0
2014-06-12 11:00:00,5862.0
2014-06-12 12:00:00,6034.0
2014-06-12 13:00:00,6058.0
2014-06-12 14:00:00,6239.0
2014-06-12 15:00:00,6373.0
2014-06-12 16:00:00,6386.0
2014-06-12 17:00:00,6352.0
2014-06-12 18:00:00,6359.0
2014-06-12 19:00:00,6295.0
2014-06-12 20:00:00,6139.0
2014-06-12 21:00:00,6073.0
2014-06-12 22:00:00,5988.0
2014-06-12 23:00:00,5574.0
2014-06-12 00:00:00,5035.0
