Datetime,PJMW_MW
2017-04-16 01:00:00,3813.0
2017-04-16 02:00:00,3634.0
2017-04-16 03:00:00,3522.0
2017-04-16 04:00:00,3507.0
2017-04-16 05:00:00,3475.0
2017-04-16 06:00:00,3562.0
2017-04-16 07:00:00,3661.0
2017-04-16 08:00:00,3820.0
2017-04-16 09:00:00,4119.0
2017-04-16 10:00:00,4360.0
2017-04-16 11:00:00,4489.0
2017-04-16 12:00:00,4593.0
2017-04-16 13:00:00,4639.0
2017-04-16 14:00:00,4577.0
2017-04-16 15:00:00,4548.0
2017-04-16 16:00:00,4513.0
2017-04-16 17:00:00,4464.0
2017-04-16 18:00:00,4516.0
2017-04-16 19:00:00,4590.0
2017-04-16 20:00:00,4545.0
2017-04-16 21:00:00,4777.0
2017-04-16 22:00:00,4681.0
2017-04-16 23:00:00,4394.0
2017-04-16 00:00:00,4088.0
