Datetime,PJMW_MW
2014-07-11 01:00:00,4850.0
2014-07-11 02:00:00,4542.0
2014-07-11 03:00:00,4396.0
2014-07-11 04:00:00,4336.0
2014-07-11 05:00:00,4318.0
2014-07-11 06:00:00,4522.0
2014-07-11 07:00:00,4730.0
2014-07-11 08:00:00,5075.0
2014-07-11 09:00:00,5422.0
2014-07-11 10:00:00,5766.0
2014-07-11 11:00:00,6169.0
2014-07-11 12:00:00,6449.0
2014-07-11 13:00:00,6659.0
2014-07-11 14:00:00,6859.0
2014-07-11 15:00:00,6989.0
2014-07-11 16:00:00,7129.0
2014-07-11 17:00:00,7179.0
2014-07-11 18:00:00,7199.0
2014-07-11 19:00:00,7102.0
2014-07-11 20:00:00,6835.0
2014-07-11 21:00:00,6532.0
2014-07-11 22:00:00,6337.0
2014-07-11 23:00:00,5885.0
2014-07-11 00:00:00,5266.0
