Datetime,PJMW_MW
2005-08-22 01:00:00,5364.0
2005-08-22 02:00:00,5017.0
2005-08-22 03:00:00,4916.0
2005-08-22 04:00:00,4856.0
2005-08-22 05:00:00,4872.0
2005-08-22 06:00:00,5070.0
2005-08-22 07:00:00,5460.0
2005-08-22 08:00:00,5757.0
2005-08-22 09:00:00,6027.0
2005-08-22 10:00:00,6416.0
2005-08-22 11:00:00,6713.0
2005-08-22 12:00:00,6999.0
2005-08-22 13:00:00,7108.0
2005-08-22 14:00:00,7214.0
2005-08-22 15:00:00,7297.0
2005-08-22 16:00:00,7398.0
2005-08-22 17:00:00,7440.0
2005-08-22 18:00:00,7382.0
2005-08-22 19:00:00,7213.0
2005-08-22 20:00:00,6934.0
2005-08-22 21:00:00,6928.0
2005-08-22 22:00:00,6708.0
2005-08-22 23:00:00,6144.0
2005-08-22 00:00:00,5742.0
