Datetime,AEP_MW
2005-02-08 01:00:00,14024.0
2005-02-08 02:00:00,13655.0
2005-02-08 03:00:00,13597.0
2005-02-08 04:00:00,13569.0
2005-02-08 05:00:00,13750.0
2005-02-08 06:00:00,14617.0
2005-02-08 07:00:00,16228.0
2005-02-08 08:00:00,17348.0
2005-02-08 09:00:00,17216.0
2005-02-08 10:00:00,17132.0
2005-02-08 11:00:00,17137.0
2005-02-08 12:00:00,16923.0
2005-02-08 13:00:00,16748.0
2005-02-08 14:00:00,16594.0
2005-02-08 15:00:00,16448.0
2005-02-08 16:00:00,16318.0
2005-02-08 17:00:00,16409.0
2005-02-08 18:00:00,16714.0
2005-02-08 19:00:00,17358.0
2005-02-08 20:00:00,17477.0
2005-02-08 21:00:00,17279.0
2005-02-08 22:00:00,16814.0
2005-02-08 23:00:00,15789.0
2005-02-08 00:00:00,14760.0
