Datetime,COMED_MW
2014-11-26 01:00:00,11240.0
2014-11-26 02:00:00,10720.0
2014-11-26 03:00:00,10449.0
2014-11-26 04:00:00,10285.0
2014-11-26 05:00:00,10285.0
2014-11-26 06:00:00,10523.0
2014-11-26 07:00:00,11164.0
2014-11-26 08:00:00,12046.0
2014-11-26 09:00:00,12480.0
2014-11-26 10:00:00,12782.0
2014-11-26 11:00:00,12910.0
2014-11-26 12:00:00,13009.0
2014-11-26 13:00:00,12937.0
2014-11-26 14:00:00,12857.0
2014-11-26 15:00:00,12831.0
2014-11-26 16:00:00,12749.0
2014-11-26 17:00:00,12680.0
2014-11-26 18:00:00,13191.0
2014-11-26 19:00:00,13455.0
2014-11-26 20:00:00,13179.0
2014-11-26 21:00:00,12904.0
2014-11-26 22:00:00,12567.0
2014-11-26 23:00:00,12120.0
2014-11-26 00:00:00,11947.0
