Datetime,COMED_MW
2018-01-22 01:00:00,9313.0
2018-01-22 02:00:00,9022.0
2018-01-22 03:00:00,8900.0
2018-01-22 04:00:00,8788.0
2018-01-22 05:00:00,8904.0
2018-01-22 06:00:00,9173.0
2018-01-22 07:00:00,9979.0
2018-01-22 08:00:00,10990.0
2018-01-22 09:00:00,11673.0
2018-01-22 10:00:00,11697.0
2018-01-22 11:00:00,11711.0
2018-01-22 12:00:00,11779.0
2018-01-22 13:00:00,11802.0
2018-01-22 14:00:00,11751.0
2018-01-22 15:00:00,11699.0
2018-01-22 16:00:00,11449.0
2018-01-22 17:00:00,11288.0
2018-01-22 18:00:00,11536.0
2018-01-22 19:00:00,12058.0
2018-01-22 20:00:00,11968.0
2018-01-22 21:00:00,11792.0
2018-01-22 22:00:00,11555.0
2018-01-22 23:00:00,11050.0
2018-01-22 00:00:00,9769.0
