Datetime,COMED_MW
2017-02-02 01:00:00,10880.0
2017-02-02 02:00:00,10551.0
2017-02-02 03:00:00,10404.0
2017-02-02 04:00:00,10355.0
2017-02-02 05:00:00,10396.0
2017-02-02 06:00:00,10696.0
2017-02-02 07:00:00,11401.0
2017-02-02 08:00:00,12497.0
2017-02-02 09:00:00,12868.0
2017-02-02 10:00:00,12884.0
2017-02-02 11:00:00,12862.0
2017-02-02 12:00:00,12810.0
2017-02-02 13:00:00,12707.0
2017-02-02 14:00:00,12594.0
2017-02-02 15:00:00,12518.0
2017-02-02 16:00:00,12460.0
2017-02-02 17:00:00,12520.0
2017-02-02 18:00:00,12683.0
2017-02-02 19:00:00,13361.0
2017-02-02 20:00:00,13427.0
2017-02-02 21:00:00,13275.0
2017-02-02 22:00:00,13065.0
2017-02-02 23:00:00,12585.0
2017-02-02 00:00:00,11453.0
