Datetime,COMED_MW
2011-02-12 01:00:00,11532.0
2011-02-12 02:00:00,10968.0
2011-02-12 03:00:00,10562.0
2011-02-12 04:00:00,10299.0
2011-02-12 05:00:00,10260.0
2011-02-12 06:00:00,10302.0
2011-02-12 07:00:00,10638.0
2011-02-12 08:00:00,11059.0
2011-02-12 09:00:00,11229.0
2011-02-12 10:00:00,11430.0
2011-02-12 11:00:00,11568.0
2011-02-12 12:00:00,11533.0
2011-02-12 13:00:00,11429.0
2011-02-12 14:00:00,11213.0
2011-02-12 15:00:00,11074.0
2011-02-12 16:00:00,10984.0
2011-02-12 17:00:00,11032.0
2011-02-12 18:00:00,11221.0
2011-02-12 19:00:00,11975.0
2011-02-12 20:00:00,12212.0
2011-02-12 21:00:00,12119.0
2011-02-12 22:00:00,11923.0
2011-02-12 23:00:00,11551.0
2011-02-12 00:00:00,12302.0
