Datetime,COMED_MW
2018-04-25 01:00:00,8876.0
2018-04-25 02:00:00,8474.0
2018-04-25 03:00:00,8251.0
2018-04-25 04:00:00,8156.0
2018-04-25 05:00:00,8156.0
2018-04-25 06:00:00,8432.0
2018-04-25 07:00:00,9091.0
2018-04-25 08:00:00,9872.0
2018-04-25 09:00:00,10456.0
2018-04-25 10:00:00,10629.0
2018-04-25 11:00:00,10708.0
2018-04-25 12:00:00,10764.0
2018-04-25 13:00:00,10713.0
2018-04-25 14:00:00,10643.0
2018-04-25 15:00:00,10666.0
2018-04-25 16:00:00,10556.0
2018-04-25 17:00:00,10437.0
2018-04-25 18:00:00,10286.0
2018-04-25 19:00:00,10184.0
2018-04-25 20:00:00,10037.0
2018-04-25 21:00:00,10223.0
2018-04-25 22:00:00,10592.0
2018-04-25 23:00:00,10251.0
2018-04-25 00:00:00,9499.0
