Datetime,COMED_MW
2011-05-13 01:00:00,11525.0
2011-05-13 02:00:00,10616.0
2011-05-13 03:00:00,9999.0
2011-05-13 04:00:00,9547.0
2011-05-13 05:00:00,9394.0
2011-05-13 06:00:00,9423.0
2011-05-13 07:00:00,9865.0
2011-05-13 08:00:00,10732.0
2011-05-13 09:00:00,11944.0
2011-05-13 10:00:00,12740.0
2011-05-13 11:00:00,13357.0
2011-05-13 12:00:00,13626.0
2011-05-13 13:00:00,13433.0
2011-05-13 14:00:00,13242.0
2011-05-13 15:00:00,12878.0
2011-05-13 16:00:00,12326.0
2011-05-13 17:00:00,11911.0
2011-05-13 18:00:00,11544.0
2011-05-13 19:00:00,11257.0
2011-05-13 20:00:00,10989.0
2011-05-13 21:00:00,10929.0
2011-05-13 22:00:00,11166.0
2011-05-13 23:00:00,10839.0
2011-05-13 00:00:00,12843.0
