Datetime,COMED_MW
2016-04-12 01:00:00,9466.0
2016-04-12 02:00:00,9087.0
2016-04-12 03:00:00,8853.0
2016-04-12 04:00:00,8727.0
2016-04-12 05:00:00,8768.0
2016-04-12 06:00:00,9061.0
2016-04-12 07:00:00,9855.0
2016-04-12 08:00:00,10788.0
2016-04-12 09:00:00,11221.0
2016-04-12 10:00:00,11339.0
2016-04-12 11:00:00,11319.0
2016-04-12 12:00:00,11331.0
2016-04-12 13:00:00,11256.0
2016-04-12 14:00:00,11127.0
2016-04-12 15:00:00,11110.0
2016-04-12 16:00:00,10962.0
2016-04-12 17:00:00,10818.0
2016-04-12 18:00:00,10681.0
2016-04-12 19:00:00,10618.0
2016-04-12 20:00:00,10470.0
2016-04-12 21:00:00,10870.0
2016-04-12 22:00:00,11269.0
2016-04-12 23:00:00,10906.0
2016-04-12 00:00:00,10092.0
